uid,age,gender,race
7933,6,Female,Hispanic
7934,43,Male,White
7935,27,Male,Black
7936,26,Male,White
7937,15,Male,Hispanic
7938,67,Male,Hispanic
7939,18,Female,Black
7940,24,Male,Hispanic
7941,17,Female,Hispanic
7942,25,Male,White
7943,10,Female,Hispanic
7944,32,Male,White
7945,77,Female,Black
7946,17,Female,Asian
7947,62,Male,White
7948,66,Female,Two
7949,98,Female,White
7950,53,Female,Hispanic
7951,33,Male,Other
7952,76,Female,White
7953,46,Female,White
7954,78,Female,White
7955,16,Female,Two
7956,57,Male,Black
7957,54,Male,Black
7958,74,Female,White
7959,24,Male,Two
7960,22,Male,White
7961,20,Female,Asian
7962,2,Female,Hispanic
7963,8,Male,Hispanic
7964,70,Female,White
7965,5,Male,Black
7966,1,Female,Hispanic
7967,38,Female,White
7968,51,Female,White
7969,3,Female,Hispanic
7970,12,Female,Hispanic
7971,47,Male,Hispanic
7972,3,Male,White
7973,37,Male,Black
7974,15,Male,Black
7975,70,Female,Hispanic
7976,57,Female,Asian
7977,93,Female,Black
7978,14,Female,Black
7979,68,Female,Hispanic
7980,28,Female,Hispanic
7981,12,Female,Black
7982,3,Female,White
7983,41,Female,Hispanic
7984,24,Female,Hispanic
7985,50,Male,Black
7986,50,Male,White
7987,21,Female,Hispanic
7988,57,Male,White
7989,12,Male,White
7990,40,Female,White
7991,62,Male,Hispanic
7992,4,Female,White
7993,30,Male,Hispanic
7994,4,Female,Black
7995,16,Female,White
7996,56,Female,White
7997,72,Male,White
7998,5,Female,White
7999,32,Male,White
8000,5,Male,Hispanic
8001,37,Female,White
8002,18,Male,White
8003,1,Male,White
8004,1,Female,White
8005,33,Male,Black
8006,36,Male,Hispanic
8007,30,Male,Hispanic
8008,7,Male,White
8009,91,Male,White
8010,48,Male,Hispanic
8011,52,Female,Asian
8012,42,Male,White
8013,70,Female,White
8014,24,Female,White
8015,2,Male,White
8016,36,Female,White
8017,35,Female,Hispanic
8018,6,Female,White
8019,11,Male,White
8020,33,Male,White
8021,71,Female,White
8022,51,Male,White
8023,26,Female,Hispanic
8024,30,Female,White
8025,27,Male,Black
8026,45,Female,White
8027,28,Female,White
8028,60,Female,Asian
8029,58,Female,Hispanic
8030,30,Female,White
8031,57,Female,White
8032,43,Male,Hispanic
8033,43,Male,Hispanic
8034,21,Female,White
8035,53,Male,Hispanic
8036,66,Female,White
8037,46,Female,Hispanic
8038,1,Male,Hispanic
8039,18,Female,White
8040,67,Male,White
8041,30,Male,Black
8042,17,Male,White
8043,15,Female,White
8044,47,Female,White
8045,41,Female,Hispanic
8046,36,Male,White
8047,30,Male,Hispanic
8048,0,Female,White
8049,52,Male,Hispanic
8050,65,Male,White
8051,16,Female,White
8052,50,Female,White
8053,50,Female,Hispanic
8054,26,Male,White
8055,78,Female,Hispanic
8056,6,Female,Black
8057,25,Female,Hispanic
8058,90,Female,Hispanic
8059,8,Female,White
8060,64,Male,White
8061,45,Male,Hispanic
8062,58,Male,Hispanic
8063,17,Male,Black
8064,56,Female,Hispanic
8065,36,Male,White
8066,23,Male,Black
8067,57,Male,Hispanic
8068,18,Male,Hispanic
8069,17,Male,Black
8070,73,Female,White
8071,33,Male,Asian
8072,15,Male,White
8073,37,Female,White
8074,63,Male,Hispanic
8075,25,Female,White
8076,50,Male,Black
8077,51,Male,Black
8078,66,Male,Black
8079,26,Female,Hispanic
8080,13,Female,White
8081,32,Female,White
8082,55,Male,White
8083,37,Female,Hispanic
8084,6,Female,Black
8085,16,Female,White
8086,3,Male,White
8087,63,Female,Hispanic
8088,47,Female,White
8089,30,Female,Two
8090,12,Female,White
8091,37,Female,White
8092,18,Male,Two
8093,16,Male,Hispanic
8094,46,Female,White
8095,64,Male,White
8096,44,Male,Hispanic
8097,26,Male,Black
8098,55,Male,White
8099,8,Male,Hispanic
8100,43,Female,Black
8101,14,Female,White
8102,48,Male,Hispanic
8103,63,Female,Hispanic
8104,16,Female,White
8105,22,Female,White
8106,30,Female,Black
8107,37,Female,White
8108,58,Female,Black
8109,38,Male,White
8110,26,Female,White
8111,38,Female,Hispanic
8112,99,Male,White
8113,44,Female,White
8114,0,Female,White
8115,27,Male,Hispanic
8116,11,Male,White
8117,3,Female,Black
8118,12,Female,Two
8119,48,Female,Hispanic
8120,8,Male,White
8121,17,Female,White
8122,38,Male,Asian
8123,24,Male,Hispanic
8124,95,Female,White
8125,8,Male,White
8126,64,Female,Black
8127,26,Female,White
8128,12,Female,Asian
8129,37,Male,Hispanic
8130,22,Female,White
8131,11,Female,White
8132,51,Female,White
8133,22,Female,White
8134,56,Female,Hispanic
8135,56,Female,Asian
8136,32,Male,Asian
8137,5,Female,White
8138,28,Female,Hispanic
8139,53,Female,White
8140,21,Female,White
8141,40,Male,Black
8142,26,Male,White
8143,8,Female,Hispanic
8144,12,Male,White
8145,34,Female,White
8146,8,Female,Hispanic
8147,37,Male,White
8148,71,Male,Hispanic
8149,48,Female,Black
8150,32,Male,White
8151,41,Male,Black
8152,36,Male,Black
8153,42,Female,Two
8154,10,Male,White
8155,28,Male,White
8156,65,Female,White
8157,7,Male,White
8158,31,Male,Hispanic
8159,0,Male,Black
8160,17,Female,Hispanic
8161,23,Female,Hispanic
8162,68,Male,White
8163,21,Male,White
8164,40,Male,White
8165,50,Male,White
8166,77,Female,White
8167,60,Female,White
8168,43,Male,Black
8169,89,Female,White
8170,36,Male,White
8171,68,Male,Black
8172,13,Female,White
8173,73,Female,Hispanic
8174,48,Female,White
8175,1,Female,White
8176,4,Male,White
8177,23,Male,Hispanic
8178,23,Female,Two
8179,33,Female,White
8180,0,Male,Black
8181,51,Male,Asian
8182,26,Male,Hispanic
8183,8,Female,White
8184,24,Male,White
8185,20,Male,White
8186,53,Female,Hispanic
8187,31,Female,White
8188,1,Male,White
8189,0,Female,Hispanic
8190,46,Female,White
8191,37,Male,White
8192,1,Female,White
8193,57,Male,Hispanic
8194,45,Female,Black
8195,61,Female,White
8196,76,Male,Black
8197,7,Male,White
8198,4,Female,Hispanic
8199,30,Female,White
8200,62,Female,White
8201,27,Female,White
8202,15,Female,White
8203,22,Male,Black
8204,45,Female,White
8205,77,Male,White
8206,8,Male,Black
8207,76,Male,Asian
8208,17,Female,White
8209,65,Male,Black
8210,77,Female,Hispanic
8211,51,Female,White
8212,47,Female,Hispanic
8213,31,Male,Hispanic
8214,54,Male,White
8215,8,Female,White
8216,35,Female,Hispanic
8217,54,Male,White
8218,36,Female,White
8219,56,Female,Hispanic
8220,26,Male,Asian
8221,45,Female,White
8222,41,Female,Black
8223,6,Male,Hispanic
8224,57,Female,White
8225,17,Female,White
8226,13,Female,Hispanic
8227,21,Male,Hispanic
8228,12,Female,White
8229,26,Male,Black
8230,28,Male,White
8231,22,Male,White
8232,47,Male,Hispanic
8233,66,Male,Hispanic
8234,68,Male,White
8235,23,Male,White
8236,21,Female,White
8237,27,Female,Hispanic
8238,18,Female,White
8239,32,Female,Hispanic
8240,54,Male,White
8241,10,Male,Hispanic
8242,75,Female,White
8243,44,Female,White
8244,5,Male,White
8245,16,Female,White
8246,28,Male,Hispanic
8247,28,Female,White
8248,32,Male,White
8249,56,Female,White
8250,32,Male,White
8251,20,Female,Black
8252,58,Female,Hispanic
8253,36,Male,Black
8254,26,Female,White
8255,46,Female,Black
8256,7,Female,Black
8257,10,Male,Hispanic
8258,53,Female,White
8259,63,Male,Black
8260,45,Male,White
8261,62,Male,White
8262,81,Female,Black
8263,51,Female,White
8264,65,Female,Asian
8265,27,Male,Black
8266,23,Male,Black
8267,44,Male,Hispanic
8268,63,Male,Black
8269,1,Female,White
8270,23,Female,Two
8271,13,Female,White
8272,42,Female,Hispanic
8273,11,Male,White
8274,32,Male,White
8275,38,Female,Hispanic
8276,74,Female,White
8277,21,Male,White
8278,2,Female,Hispanic
8279,71,Male,White
8280,32,Female,White
8281,67,Female,White
8282,55,Female,White
8283,36,Female,Hispanic
8284,15,Female,White
8285,8,Female,Asian
8286,11,Female,Hispanic
8287,66,Male,Two
8288,15,Female,Hispanic
8289,47,Male,White
8290,74,Female,White
8291,12,Female,White
8292,12,Female,White
8293,20,Female,White
8294,34,Male,Hispanic
8295,8,Male,White
8296,25,Female,Hispanic
8297,25,Male,White
8298,62,Female,Asian
8299,21,Female,Hispanic
8300,58,Female,White
8301,54,Female,White
8302,35,Female,White
8303,48,Female,White
8304,37,Female,White
8305,8,Male,White
8306,23,Male,Hispanic
8307,6,Male,White
8308,23,Female,Black
8309,42,Male,Hispanic
8310,27,Male,Hispanic
8311,26,Male,Black
8312,22,Male,Black
8313,52,Female,Hispanic
8314,23,Male,Hispanic
8315,70,Female,White
8316,30,Male,White
8317,47,Male,Black
8318,31,Female,Hispanic
8319,4,Male,White
8320,1,Male,White
8321,37,Male,Hispanic
8322,75,Female,White
8323,48,Male,White
8324,72,Female,White
8325,36,Female,White
8326,3,Female,Black
8327,27,Female,White
8328,56,Male,Black
8329,71,Male,White
8330,24,Male,Hispanic
8331,58,Female,White
8332,76,Male,White
8333,30,Male,Hispanic
8334,60,Male,White
8335,11,Female,Hispanic
8336,44,Female,Black
8337,64,Male,Hispanic
8338,27,Female,White
8339,54,Male,Hispanic
8340,8,Male,White
8341,43,Female,Hispanic
8342,48,Female,Hispanic
8343,30,Male,White
8344,20,Female,Black
8345,44,Female,White
8346,21,Female,Hispanic
8347,35,Female,Hispanic
8348,1,Male,Black
8349,20,Male,White
8350,67,Male,Hispanic
8351,43,Male,White
8352,14,Male,White
8353,74,Male,White
8354,91,Female,White
8355,42,Female,White
8356,4,Female,Black
8357,16,Male,Black
8358,28,Female,Black
8359,31,Male,White
8360,33,Male,Hispanic
8361,46,Male,Black
8362,12,Female,White
8363,3,Male,White
8364,85,Male,Black
8365,44,Male,Hispanic
8366,0,Male,Black
8367,30,Female,Black
8368,66,Female,White
8369,77,Male,White
8370,15,Female,White
8371,37,Male,Hispanic
8372,38,Female,White
8373,75,Female,White
8374,2,Male,White
8375,42,Male,Asian
8376,54,Female,Black
8377,23,Female,White
8378,23,Female,Asian
8379,42,Female,Hispanic
8380,32,Male,Black
8381,58,Male,White
8382,24,Male,White
8383,25,Female,White
8384,21,Female,White
8385,46,Male,White
8386,75,Male,Black
8387,28,Male,Black
8388,23,Female,Hispanic
8389,43,Male,White
8390,24,Male,Hispanic
8391,54,Female,White
8392,7,Male,Black
8393,31,Male,White
8394,17,Female,White
8395,67,Male,Black
8396,75,Male,White
8397,76,Female,White
8398,43,Female,White
8399,67,Male,Two
8400,55,Male,Two
8401,6,Female,Black
8402,66,Female,White
8403,27,Female,Hispanic
8404,27,Male,White
8405,50,Female,White
8406,53,Male,Black
8407,60,Female,Hispanic
8408,16,Female,White
8409,45,Female,White
8410,63,Male,Hispanic
8411,99,Male,Hispanic
8412,54,Female,White
8413,32,Male,White
8414,27,Female,Hispanic
8415,48,Female,Two
8416,32,Male,Other
8417,42,Female,Hispanic
8418,48,Male,Hispanic
8419,13,Female,Black
8420,64,Female,Black
8421,82,Male,Black
8422,7,Female,White
8423,30,Male,White
8424,6,Female,White
8425,53,Male,Black
8426,4,Female,White
8427,20,Female,Hispanic
8428,33,Male,White
8429,50,Female,Black
8430,73,Female,Hispanic
8431,11,Female,White
8432,21,Male,White
8433,36,Female,Hispanic
8434,76,Male,Hispanic
8435,56,Female,Black
8436,16,Male,White
8437,23,Female,Asian
8438,73,Male,Hispanic
8439,17,Female,Black
8440,12,Female,White
8441,18,Female,Black
8442,62,Male,White
8443,37,Male,White
8444,72,Male,Black
8445,26,Female,White
8446,10,Female,Two
8447,74,Female,Hispanic
8448,30,Female,Black
8449,35,Female,Two
8450,55,Male,Hispanic
8451,34,Male,Hispanic
8452,0,Male,Black
8453,4,Male,White
8454,44,Female,Hispanic
8455,56,Female,White
8456,24,Male,Two
8457,33,Female,Hispanic
8458,32,Male,White
8459,34,Female,Hispanic
8460,57,Female,White
8461,46,Male,White
8462,42,Female,Black
8463,23,Male,White
8464,32,Female,White
8465,74,Female,Black
8466,0,Male,White
8467,65,Male,White
8468,17,Female,White
8469,48,Female,White
8470,34,Female,White
8471,36,Female,Black
8472,61,Male,White
8473,43,Male,White
8474,83,Female,White
8475,57,Male,Black
8476,35,Male,Hispanic
8477,38,Female,Black
8478,52,Female,White
8479,4,Male,Black
8480,10,Female,White
8481,40,Male,Hispanic
8482,75,Female,Hispanic
8483,7,Female,White
8484,99,Male,Asian
8485,70,Female,Hispanic
8486,51,Female,White
8487,8,Male,White
8488,18,Female,Black
8489,0,Female,White
8490,99,Male,Black
8491,16,Female,Hispanic
8492,18,Male,White
8493,13,Female,Hispanic
8494,41,Male,White
8495,13,Male,Black
8496,51,Male,White
8497,31,Male,Two
8498,77,Female,White
8499,48,Male,White
8500,72,Male,White
8501,37,Male,Black
8502,63,Male,White
8503,4,Female,White
8504,11,Male,White
8505,25,Female,White
8506,68,Male,White
8507,65,Male,Asian
8508,23,Male,Two
8509,38,Female,White
8510,35,Male,Hispanic
8511,5,Male,Hispanic
8512,22,Female,Hispanic
8513,58,Female,Asian
8514,27,Female,Black
8515,58,Female,Hispanic
8516,23,Female,White
8517,37,Female,Two
8518,16,Female,White
8519,66,Female,Hispanic
8520,68,Male,White
8521,7,Female,Black
8522,71,Male,White
8523,43,Female,White
8524,56,Male,White
8525,63,Female,White
8526,1,Male,Hispanic
8527,20,Female,Black
8528,23,Male,Black
8529,8,Male,Hispanic
8530,68,Male,Asian
8531,7,Female,Hispanic
8532,76,Male,White
8533,56,Female,Black
8534,67,Female,Black
8535,80,Female,Hispanic
8536,34,Female,Hispanic
8537,11,Male,Hispanic
8538,10,Female,Black
8539,16,Female,White
8540,7,Female,White
8541,41,Male,White
8542,67,Female,White
8543,4,Male,White
8544,12,Female,Black
8545,70,Male,White
8546,31,Female,White
8547,15,Female,Black
8548,58,Female,Asian
8549,43,Male,White
8550,52,Male,White
8551,48,Female,White
8552,10,Female,White
8553,17,Male,White
8554,75,Male,Hispanic
8555,17,Male,White
8556,60,Female,Hispanic
8557,18,Female,Black
8558,78,Male,Hispanic
8559,34,Female,Hispanic
8560,63,Male,Hispanic
8561,30,Female,Hispanic
8562,47,Male,Hispanic
8563,66,Male,Black
8564,34,Male,Hispanic
8565,6,Female,Asian
8566,8,Female,White
8567,62,Male,White
8568,0,Male,Black
8569,11,Male,White
8570,58,Female,Hispanic
8571,6,Female,Asian
8572,67,Female,White
8573,90,Male,White
8574,57,Male,Hispanic
8575,20,Male,White
8576,80,Female,White
8577,27,Male,White
8578,41,Male,White
8579,13,Female,White
8580,35,Female,Hispanic
8581,10,Female,Two
8582,31,Female,Hispanic
8583,70,Male,White
8584,74,Male,Asian
8585,56,Male,Black
8586,2,Female,Hispanic
8587,13,Female,White
8588,18,Male,Black
8589,33,Male,White
8590,44,Female,Asian
8591,28,Female,Black
8592,45,Male,White
8593,2,Female,Hispanic
8594,21,Female,White
8595,51,Female,Hispanic
8596,70,Male,Hispanic
8597,32,Male,White
8598,34,Male,White
8599,45,Male,Hispanic
8600,44,Male,Two
8601,36,Male,White
8602,37,Female,Hispanic
8603,33,Male,White
8604,17,Male,White
8605,27,Male,Hispanic
8606,66,Female,White
8607,25,Male,White
8608,23,Male,White
8609,17,Female,Black
8610,95,Female,White
8611,45,Male,Black
8612,10,Female,White
8613,23,Male,Hispanic
8614,13,Female,Hispanic
8615,5,Male,Asian
8616,46,Female,White
8617,64,Female,Black
8618,53,Male,Asian
8619,63,Female,Asian
8620,58,Male,Hispanic
8621,43,Female,Black
8622,24,Female,Black
8623,51,Female,Hispanic
8624,35,Male,Two
8625,23,Male,White
8626,54,Female,Hispanic
8627,7,Male,White
8628,22,Male,Black
8629,24,Male,Hispanic
8630,36,Male,Hispanic
8631,28,Female,White
8632,22,Female,Hispanic
8633,1,Male,Hispanic
8634,42,Male,White
8635,72,Male,Black
8636,44,Female,Black
8637,55,Male,Hispanic
8638,33,Female,White
8639,24,Female,White
8640,15,Male,Hispanic
8641,92,Female,Black
8642,28,Male,White
8643,41,Female,Hispanic
8644,31,Female,Asian
8645,42,Male,Black
8646,66,Female,Hispanic
8647,54,Female,White
8648,36,Female,White
8649,68,Male,Black
8650,36,Male,Hispanic
8651,58,Male,Hispanic
8652,57,Male,White
8653,66,Male,White
8654,65,Female,White
8655,32,Male,White
8656,26,Male,Hispanic
8657,2,Female,Black
8658,48,Male,Black
8659,36,Male,White
8660,24,Male,White
8661,40,Male,Black
8662,31,Female,Hispanic
8663,18,Female,Hispanic
8664,11,Male,White
8665,54,Female,White
8666,48,Male,Hispanic
8667,40,Male,White
8668,55,Male,Hispanic
8669,27,Male,White
8670,70,Male,Two
8671,26,Female,Black
8672,4,Male,White
8673,2,Male,Black
8674,62,Male,Hispanic
8675,1,Female,White
8676,48,Male,Other
8677,92,Female,White
8678,31,Female,White
8679,73,Female,White
8680,5,Male,Two
8681,46,Male,Black
8682,26,Male,White
8683,76,Male,Hispanic
8684,78,Male,Black
8685,6,Male,Hispanic
8686,61,Female,White
8687,40,Female,Hispanic
8688,67,Female,White
8689,31,Male,White
8690,6,Female,Hispanic
8691,31,Female,Hispanic
8692,30,Male,White
8693,65,Male,Hispanic
8694,20,Male,Hispanic
8695,2,Female,Hispanic
8696,43,Female,White
8697,14,Male,Two
8698,31,Male,Hispanic
8699,52,Female,Hispanic
8700,10,Female,Hispanic
8701,51,Female,White
8702,18,Female,White
8703,30,Female,Asian
8704,46,Male,White
8705,27,Female,Hispanic
8706,73,Female,Hispanic
8707,75,Female,White
8708,26,Male,Black
8709,31,Male,White
8710,33,Female,White
8711,48,Male,Hispanic
8712,88,Male,White
8713,67,Female,Black
8714,37,Male,White
8715,18,Female,Black
8716,42,Male,Hispanic
8717,4,Male,Black
8718,30,Male,Black
8719,31,Male,White
8720,7,Male,Hispanic
8721,3,Male,White
8722,7,Male,White
8723,63,Male,White
8724,3,Male,Black
8725,44,Female,Hispanic
8726,83,Female,White
8727,1,Female,White
8728,50,Male,Black
8729,31,Male,Black
8730,64,Female,White
8731,45,Male,Hispanic
8732,73,Male,White
8733,5,Female,Hispanic
8734,32,Male,White
8735,41,Male,Asian
8736,1,Male,White
8737,53,Male,Asian
8738,1,Male,White
8739,54,Male,White
8740,52,Male,Black
8741,42,Female,White
8742,21,Female,Asian
8743,1,Male,White
8744,37,Male,White
8745,30,Female,White
8746,40,Male,Black
8747,88,Male,White
8748,0,Female,Hispanic
8749,55,Female,Hispanic
8750,25,Male,White
8751,35,Male,White
8752,41,Female,Hispanic
8753,55,Male,White
8754,24,Female,Hispanic
8755,1,Female,White
8756,44,Female,White
8757,4,Female,White
8758,16,Female,White
8759,68,Female,Black
8760,50,Male,Hispanic
8761,20,Female,Black
8762,41,Female,White
8763,75,Male,Hispanic
8764,13,Female,Black
8765,3,Female,Hispanic
8766,23,Male,White
8767,63,Female,Black
8768,28,Female,White
8769,54,Male,Hispanic
8770,5,Female,White
8771,14,Female,Hispanic
8772,21,Male,Hispanic
8773,75,Male,Two
8774,65,Male,Hispanic
8775,6,Male,Hispanic
8776,74,Female,White
8777,35,Male,Hispanic
8778,75,Female,White
8779,21,Female,Black
8780,44,Female,Hispanic
8781,51,Female,White
8782,50,Female,White
8783,35,Male,White
8784,77,Male,Black
8785,11,Female,White
8786,50,Male,Hispanic
8787,18,Male,Hispanic
8788,33,Female,Hispanic
8789,1,Female,White
8790,40,Female,White
8791,38,Male,Other
8792,46,Male,Hispanic
8793,56,Male,Asian
8794,52,Male,Other
8795,46,Female,White
8796,16,Female,Hispanic
8797,25,Female,Hispanic
8798,7,Female,White
8799,26,Female,Hispanic
8800,72,Female,Black
8801,8,Female,Hispanic
8802,3,Male,Black
8803,35,Female,White
8804,13,Female,White
8805,76,Male,Black
8806,66,Male,White
8807,33,Female,Asian
8808,38,Male,Black
8809,40,Female,Black
8810,76,Female,White
8811,3,Male,White
8812,61,Female,White
8813,61,Male,Hispanic
8814,65,Male,White
8815,50,Female,White
8816,57,Female,White
8817,47,Female,White
8818,53,Female,White
8819,61,Male,Hispanic
8820,14,Male,Two
8821,68,Male,Hispanic
8822,81,Female,Black
8823,22,Female,White
8824,45,Male,Hispanic
8825,0,Female,White
8826,30,Male,Hispanic
8827,12,Female,White
8828,14,Male,Hispanic
8829,58,Male,White
8830,95,Male,White
8831,33,Male,White
8832,33,Female,White
8833,58,Male,Black
8834,57,Male,Black
8835,16,Female,Black
8836,53,Male,White
8837,1,Female,White
8838,15,Female,Black
8839,27,Female,White
8840,20,Female,White
8841,80,Female,Hispanic
8842,44,Male,White
8843,74,Female,Black
8844,15,Female,Black
8845,5,Female,White
8846,40,Male,Black
8847,30,Female,White
8848,34,Male,Black
8849,17,Male,Black
8850,65,Female,White
8851,75,Female,White
8852,83,Female,Hispanic
8853,70,Male,Hispanic
8854,6,Female,Hispanic
8855,23,Female,White
8856,77,Female,White
8857,71,Female,White
8858,35,Male,White
8859,77,Female,White
8860,31,Male,White
8861,61,Female,Hispanic
8862,66,Female,Asian
8863,15,Female,White
8864,53,Male,White
8865,78,Male,Black
8866,36,Female,White
8867,7,Female,Hispanic
8868,16,Female,Hispanic
8869,22,Female,White
8870,40,Male,White
8871,53,Male,Asian
8872,8,Male,Black
8873,58,Female,Hispanic
8874,78,Female,White
8875,25,Female,Asian
8876,67,Female,Asian
8877,65,Female,White
8878,55,Male,Hispanic
8879,72,Male,Hispanic
8880,46,Female,White
8881,25,Female,White
8882,1,Male,Black
8883,20,Male,White
8884,16,Female,White
8885,57,Female,White
8886,73,Male,White
8887,58,Female,White
8888,4,Female,White
8889,28,Female,Black
8890,53,Female,Asian
8891,3,Female,Black
8892,30,Female,White
8893,20,Male,Hispanic
8894,36,Male,White
8895,24,Female,Asian
8896,99,Male,White
8897,28,Female,Two
8898,58,Male,Asian
8899,42,Female,Hispanic
8900,50,Male,Asian
8901,38,Male,Black
8902,26,Female,White
8903,14,Male,White
8904,43,Female,Black
8905,77,Male,Hispanic
8906,10,Female,Hispanic
8907,5,Female,Black
8908,21,Female,Hispanic
8909,15,Female,Hispanic
8910,2,Male,White
8911,66,Female,White
8912,6,Male,Two
8913,78,Male,White
8914,99,Male,White
8915,58,Female,White
8916,51,Male,Hispanic
8917,17,Male,Hispanic
8918,64,Male,White
8919,6,Male,White
8920,58,Male,White
8921,35,Male,Asian
8922,54,Female,Black
8923,56,Male,Hispanic
8924,46,Male,White
8925,0,Male,White
8926,22,Male,Asian
8927,34,Male,Hispanic
8928,26,Male,Hispanic
8929,34,Female,White
8930,52,Male,Hispanic
8931,30,Male,White
8932,11,Female,White
8933,67,Female,White
8934,53,Female,White
8935,7,Male,Black
8936,43,Male,Black
8937,3,Female,Hispanic
8938,42,Female,White
8939,76,Male,White
8940,33,Male,White
8941,25,Male,Asian
8942,2,Male,White
8943,72,Female,Hispanic
8944,61,Male,White
8945,0,Female,Asian
8946,36,Female,Black
8947,55,Female,White
8948,13,Male,White
8949,36,Female,Hispanic
8950,51,Female,Black
8951,33,Female,Hispanic
8952,27,Male,White
8953,38,Female,Hispanic
8954,68,Female,White
8955,1,Male,White
8956,28,Male,White
8957,63,Female,White
8958,41,Female,Black
8959,31,Male,White
8960,17,Male,Hispanic
8961,13,Male,White
8962,12,Male,White
8963,36,Female,White
8964,43,Male,Hispanic
8965,1,Female,White
8966,58,Female,Hispanic
8967,64,Male,White
8968,43,Male,White
8969,16,Male,White
8970,74,Female,White
8971,73,Male,White
8972,0,Male,White
8973,12,Female,Hispanic
8974,13,Female,Hispanic
8975,70,Female,White
8976,26,Female,Black
8977,30,Male,White
8978,66,Male,White
8979,23,Male,Black
8980,27,Female,Hispanic
8981,55,Female,Two
8982,64,Female,Hispanic
8983,47,Male,White
8984,41,Male,White
8985,60,Female,White
8986,57,Female,White
8987,53,Male,White
8988,26,Female,Hispanic
8989,30,Male,White
8990,55,Male,White
8991,4,Female,Hispanic
8992,21,Male,Black
8993,10,Female,White
8994,17,Female,Black
8995,72,Male,White
8996,22,Male,Hispanic
8997,67,Male,Hispanic
8998,63,Female,White
8999,35,Female,White
9000,3,Female,Black
9001,36,Female,White
9002,8,Female,Hispanic
9003,63,Male,White
9004,97,Female,Hispanic
9005,76,Female,White
9006,51,Male,Hispanic
9007,10,Female,Black
9008,14,Female,White
9009,36,Male,Asian
9010,13,Female,White
9011,66,Female,Hispanic
9012,35,Male,Hispanic
9013,30,Female,White
9014,62,Female,Two
9015,53,Male,Asian
9016,51,Male,White
9017,65,Female,Black
9018,4,Female,White
9019,5,Female,White
9020,2,Female,Hispanic
9021,84,Female,White
9022,53,Female,Black
9023,68,Male,White
9024,52,Female,White
9025,50,Female,Hispanic
9026,6,Female,White
9027,16,Male,Hispanic
9028,36,Male,White
9029,37,Female,White
9030,24,Male,White
9031,42,Female,White
9032,37,Female,White
9033,10,Male,Hispanic
9034,11,Female,White
9035,13,Male,Hispanic
9036,57,Male,White
9037,47,Male,White
9038,6,Female,White
9039,20,Male,White
9040,70,Female,Black
9041,30,Female,Hispanic
9042,78,Male,White
9043,75,Male,Black
9044,31,Male,White
9045,34,Female,Hispanic
9046,23,Female,Hispanic
9047,3,Male,White
9048,53,Male,White
9049,26,Female,Black
9050,42,Female,Asian
9051,2,Male,White
9052,21,Male,Hispanic
9053,62,Female,Black
9054,81,Female,Hispanic
9055,73,Female,White
9056,13,Female,Hispanic
9057,22,Male,White
9058,27,Female,White
9059,15,Female,Black
9060,64,Male,White
9061,74,Female,White
9062,20,Male,White
9063,31,Female,Two
9064,61,Male,White
9065,55,Female,White
9066,66,Female,Hispanic
9067,13,Female,Asian
9068,35,Female,White
9069,23,Female,White
9070,28,Male,White
9071,82,Female,Hispanic
9072,95,Female,Hispanic
9073,16,Female,Hispanic
9074,37,Female,Black
9075,35,Female,Hispanic
9076,27,Male,Asian
9077,47,Male,Hispanic
9078,26,Female,Hispanic
9079,17,Male,Hispanic
9080,36,Female,White
9081,44,Male,White
9082,11,Male,White
9083,55,Female,Hispanic
9084,10,Female,Black
9085,56,Female,Hispanic
9086,52,Male,White
9087,27,Male,Two
9088,45,Male,White
9089,11,Male,White
9090,57,Male,White
9091,41,Male,Black
9092,22,Female,White
9093,55,Male,Hispanic
9094,13,Female,White
9095,31,Female,White
9096,33,Female,White
9097,35,Male,Hispanic
9098,72,Female,White
9099,47,Male,White
9100,21,Male,White
9101,31,Male,Black
9102,91,Male,White
9103,86,Female,Hispanic
9104,11,Female,Black
9105,32,Female,White
9106,56,Female,White
9107,22,Female,Hispanic
9108,22,Female,White
9109,46,Male,Hispanic
9110,64,Male,Hispanic
9111,48,Male,White
9112,28,Male,Hispanic
9113,22,Male,Other
9114,77,Male,White
9115,75,Female,White
9116,12,Female,Asian
9117,51,Male,White
9118,28,Male,Black
9119,80,Male,White
9120,50,Male,White
9121,60,Female,White
9122,48,Female,Black
9123,51,Female,White
9124,3,Male,Hispanic
9125,26,Male,White
9126,80,Female,Two
9127,26,Male,White
9128,6,Female,Other
9129,34,Female,Hispanic
9130,31,Female,Hispanic
9131,26,Female,White
9132,10,Female,White
9133,26,Male,White
9134,47,Male,Hispanic
9135,15,Male,White
9136,55,Male,Islander
9137,22,Male,White
9138,34,Female,Black
9139,55,Male,Two
9140,36,Male,White
9141,76,Female,White
9142,66,Male,Black
9143,34,Female,White
9144,6,Female,Hispanic
9145,43,Male,White
9146,13,Female,Black
9147,66,Female,Other
9148,38,Male,White
9149,17,Male,White
9150,47,Female,White
9151,60,Female,White
9152,2,Male,White
9153,15,Female,Black
9154,0,Female,Hispanic
9155,56,Female,Black
9156,53,Male,White
9157,6,Male,White
9158,36,Male,White
9159,11,Male,Hispanic
9160,28,Female,Hispanic
9161,53,Female,White
9162,54,Female,White
9163,41,Male,Two
9164,22,Male,Black
9165,67,Male,Two
